City,Continent,Class,Skewness,Dip_Statistic,Mean_Height
Azare,AFRICA,Hourglass,0.202486845,0,1.526622115
Azogues,SOUTH AMERICA,Pyramid,3.017583046,1,0.570702696
Azul,SOUTH AMERICA,Hourglass,0.776265775,0,1.482094006
Babahoyo,SOUTH AMERICA,Hourglass,1.48012039,5.67E-06,0.779198637
Babanusa,AFRICA,Hourglass,-0.042593799,0,1.544270056
Babati,AFRICA,Diamond,0.423173699,0.011609481,1.685506426
Babruysk,EUROPE,Hourglass,2.029687412,0,1.895862379
Bac Giang,ASIA,Hourglass,5.106797812,0,0.320490429
Bac Lieu,ASIA,Hourglass,5.888624416,0,0.20383757
Bacabal,SOUTH AMERICA,Hourglass,0.584340585,1.22E-06,1.251859859
Bacau,EUROPE,Pyramid,1.791272232,0.996678705,0.983136495
Bacolod,ASIA,Pyramid,3.342641353,0.001482704,0.305374965
Badajoz,EUROPE,Pyramid,2.092691928,0.995522927,1.004159224
Baddeck,NORTH AMERICA,Pyramid,1.658383861,0.924138551,0.099461017
Badulla,ASIA,Hourglass,5.101089153,0.000493135,0.261872375
Bafang,AFRICA,Pyramid,2.639501323,1,0.778480869
Bafata,AFRICA,Pyramid,1.496057145,0.40410307,0.665941599
Bafia,AFRICA,Diamond,-0.266109034,0.992640621,2.441915382
Bafoussam,AFRICA,Hourglass,3.180777445,1.77E-05,0.478670625
Bafra,ASIA,Pyramid,2.945707213,0.448004554,0.464109495
Bagamoyo,AFRICA,Inverse Pyramid,-1.105721731,0.989532911,2.630733553
Bage,SOUTH AMERICA,Pyramid,1.032106735,0.001219438,1.068360478
Baghdad,ASIA,Hourglass,0.268818157,0,2.414228106
Baghlan,ASIA,Pyramid,4.914615048,0.043237952,0.128579516
Bago,ASIA,Pyramid,1.416153084,0.995757983,0.614441412
Baguio City,ASIA,Pyramid,1.587301569,0.949043234,1.902094037
Bahawalpur,ASIA,Hourglass,5.460632289,0,0.144586272
Bahia Blanca,SOUTH AMERICA,Hourglass,1.838693913,0,1.63185966
Bahir Dar,AFRICA,Pyramid,1.965443314,0.617946608,0.570219284
Bahraich,ASIA,Hourglass,10.77970192,0,0.0626976
Baia Mare,EUROPE,Pyramid,1.338959144,0.998722352,1.477048213
Baicheng,ASIA,Pyramid,1.835766871,0.449784711,1.478141932
Baie-Comeau,NORTH AMERICA,Pyramid,3.186259822,1,0.931304688
Baiquan,ASIA,Pyramid,1.437330931,0.083557044,1.117442883
Bairnsdale,AUSTRALIA,Pyramid,0.882985442,0.411341645,1.139618093
Bakal,EUROPE,Pyramid,1.618832929,0.993823214,0.421012011
Baker Lake,NORTH AMERICA,Hourglass,-0.197866545,0,0.311803256
Bakersfield,NORTH AMERICA,Hourglass,0.375977914,0,2.250837447
Baku,ASIA,Hourglass,1.585877698,0,3.703595449
Balakhna,EUROPE,Pyramid,3.592925935,1,0.862776787
Balakovo,EUROPE,Pyramid,1.909313248,0.991336343,1.533344579
Balancan,NORTH AMERICA,Pyramid,1.101923257,0.984535359,0.860978467
Balashov,EUROPE,Pyramid,1.274094967,0.306331315,1.131899371
Balboa,SOUTH AMERICA,Pyramid,3.111495341,1,1.114151466
Balcarce,SOUTH AMERICA,Hourglass,0.499704118,0,1.316267279
Baleshwar,ASIA,Hourglass,10.69671405,0,0.056421299
Balikesir,ASIA,Pyramid,1.532134301,0.374108103,0.999196798
Balikpapan,ASIA,Pyramid,0.761401059,0.772963672,2.222492225
Balkanabat,ASIA,Hourglass,0.399145393,0,1.81703761
Balkh,ASIA,Hourglass,5.123875634,0,0.115876053
Ballarat,AUSTRALIA,Hourglass,0.499831501,0,1.771902516
Ballina,AUSTRALIA,Pyramid,1.244032697,0.982152667,1.002929538
Balqash,ASIA,Pyramid,4.715820325,0.972307414,2.378707825
Balsas,SOUTH AMERICA,Hourglass,-0.311053641,0,1.949493527
Baltasar Brum,SOUTH AMERICA,Pyramid,1.289453359,0.991110242,0.417917702
Balti,EUROPE,Hourglass,0.821476404,5.21E-05,1.421223761
Baltimore,NORTH AMERICA,Pyramid,2.323553179,0.027089363,1.307986396
Balykchy,ASIA,Hourglass,0.909742793,0,1.030748878
Balyqshy,ASIA,Hourglass,0.332191301,0,2.002345021
Bama,AFRICA,Hourglass,0.963517587,0,0.822504411
Bamako,AFRICA,Hourglass,-0.279582668,0,3.111390388
Bambari,AFRICA,Pyramid,0.858782047,0.992158088,1.12642737
Bamenda,AFRICA,Pyramid,2.52121614,0.080106715,0.660770929
Bamian,ASIA,Unknown,0,1,0
Banamba,AFRICA,Diamond,0.099011339,0.00131626,1.545413944
Banda Aceh,ASIA,Hourglass,1.713395125,5.41E-06,0.740642856
Bandar Lampung,ASIA,Hourglass,0.317326873,0,2.068155679
Bandar Seri Begawan,ASIA,Pyramid,1.456051981,0.937789438,0.872685314
Bandar-e Bushehr,ASIA,Hourglass,0.612403366,0,1.911997055
Bandar-e-Abbas,ASIA,Hourglass,0.795236868,0,2.201191226
Bandjarmasin,ASIA,Hourglass,1.340486725,8.35E-07,1.424843166
Bandundu,AFRICA,Hourglass,1.369445068,0,1.672954883
Bandung,ASIA,Hourglass,3.616855075,0,0.393307178
Banes,NORTH AMERICA,Pyramid,1.356054914,0.992408336,0.859630973
Banff,NORTH AMERICA,Pyramid,1.19081486,0.89821773,1.600180942
Banfora,AFRICA,Hourglass,-0.461067207,0,1.914863744
Bangalore,ASIA,Hourglass,2.685298176,0,0.959035691
Bangassou,AFRICA,Pyramid,1.777670343,0.999395873,0.628177888
Banghazi,AFRICA,Hourglass,0.298959581,0,2.151855007
Bangkok,ASIA,Pyramid,1.894188886,0.014433977,2.315638454
Bangor,NORTH AMERICA,Pyramid,2.327206638,0.991516261,0.677551842
Banguela,AFRICA,Hourglass,0.285770763,0,1.997095031
Bangui,AFRICA,Hourglass,-0.314435874,0,2.026442038
Bani Walid,AFRICA,Hourglass,0.321575266,0,2.118067561
Banja Luka,EUROPE,Pyramid,1.655006671,0.998790771,0.960477653
Banjul,AFRICA,Pyramid,1.103420632,0.0023701,1.211395003
Bannu,ASIA,Hourglass,5.081131876,0,0.187657202
Bansang,AFRICA,Pyramid,1.889099643,0.841376109,0.635082176
Banska Bystrica,EUROPE,Pyramid,1.699102649,0.995075661,1.038888355
Banyuwangi,AUSTRALIA,Pyramid,1.461115319,0.978302721,0.676690408
Baoding,ASIA,Hourglass,2.46102422,0,0.837015541
Baoji,ASIA,Hourglass,6.134990409,0,0.519776417
Baoshan,ASIA,Pyramid,2.568863929,0.18810367,0.95493206
Baotou,ASIA,Hourglass,2.08687961,0,3.142158704
Baqubah,ASIA,Pyramid,1.31738705,0.992369046,0.787932546
Bar Harbor,NORTH AMERICA,Pyramid,2.151507506,0.998336453,0.496171533
Barabinsk,ASIA,Hourglass,0.684451752,0,1.81752087
Barahona,SOUTH AMERICA,Pyramid,0.922515531,0.026344709,1.045200598
Baramula,ASIA,Hourglass,4.681142363,0,0.174346375
Baranavichy,EUROPE,Hourglass,0.942297031,0,2.683965987
Barbacena,SOUTH AMERICA,Hourglass,1.345541174,3.77E-05,1.249961696
Barcaldine,AUSTRALIA,Pyramid,0.940916366,0.949267848,0.828480341
Barcelona1,EUROPE,Hourglass,1.509406207,0.000328385,2.039501367
Barcelona2,SOUTH AMERICA,Hourglass,1.277049884,0,1.735619298
Barcelos,SOUTH AMERICA,Pyramid,1.890142739,0.99999262,0.732955212
Barddhaman,ASIA,Hourglass,11.66525448,0,0.136284965
Bareilly,ASIA,Hourglass,6.870713406,0,0.103091254
Bari,EUROPE,Pyramid,1.909789303,0.002199471,1.568408927
Barinas,SOUTH AMERICA,Hourglass,0.738016992,0,1.475647328
Barisal,ASIA,Hourglass,14.49609951,0,0.043258141
Barlett,NORTH AMERICA,Pyramid,1.899710624,0.98731331,1.131191772
Barletta,EUROPE,Hourglass,0.976376806,0,2.410161107
Barnaul,ASIA,Hourglass,1.055929156,0,2.767462376
Barquisimeto,SOUTH AMERICA,Hourglass,0.682253023,0,2.549200321
Barra Mansa,SOUTH AMERICA,Pyramid,1.652859181,0.99212402,1.85553486
Barra do Bugres,SOUTH AMERICA,Pyramid,0.622860549,0.002666465,1.260554453
Barra do Garcas,SOUTH AMERICA,Pyramid,0.749317872,0.010859366,1.493992013
Barrancabermeja,SOUTH AMERICA,Hourglass,1.088687329,0,1.74763164
Barranquilla,SOUTH AMERICA,Hourglass,1.151083778,0,1.482265
Barras,SOUTH AMERICA,Pyramid,0.802247677,0.771770256,1.00004552
Barreiras,SOUTH AMERICA,Hourglass,-0.047308835,0,1.986238056
Barreiros,SOUTH AMERICA,Pyramid,5.707696449,0.891159651,0.123275665
Barretos,SOUTH AMERICA,Hourglass,0.364124132,0,1.534686174
Barrie,NORTH AMERICA,Hourglass,1.75046707,0,1.308982594
Barrow,NORTH AMERICA,Pyramid,4.27083311,0.995844458,0.195635672
Bartica,SOUTH AMERICA,Pyramid,2.482106054,0.997860337,0.326912494
Bartlesville,NORTH AMERICA,Pyramid,2.33794947,0.241156889,1.236257783
Barysaw,EUROPE,Hourglass,1.580254398,0,1.723558576
Basankusu,AFRICA,Pyramid,1.165509527,0.991425711,0.727662227
Basel,EUROPE,Pyramid,2.120945107,0.566196516,1.71328583
Basoko,AFRICA,Pyramid,2.153457311,0.993427685,0.397575993
Basra,ASIA,Hourglass,0.216850475,0,2.221402589
Basse-terre,SOUTH AMERICA,Pyramid,1.934148894,0.992419395,0.317848412
Basseterre,SOUTH AMERICA,Pyramid,0.515521652,0.087394756,1.160602891
Bastia,EUROPE,Pyramid,2.310199334,0.996955395,0.751404155
Bata,AFRICA,Hourglass,-0.15921922,0,2.854009838
Batangas,ASIA,Pyramid,2.390244992,0.583038965,0.824137967
Batatais,SOUTH AMERICA,Hourglass,0.854597059,0,1.329821421
Bataysk,EUROPE,Hourglass,0.532972297,0,1.63148864
Batemans Bay,AUSTRALIA,Pyramid,1.722067984,0.668569936,0.824562477
Bath,EUROPE,Pyramid,1.626386928,0.874787422,0.898921537
Bati,AFRICA,Pyramid,3.141441629,1,0.467579062
Batman,ASIA,Hourglass,2.392148863,4.38E-05,0.911718866
Batna,AFRICA,Hourglass,0.382094581,0,2.144642519
Baton Rouge,NORTH AMERICA,Pyramid,2.730880595,0.985157799,1.221510622
Batouri,AFRICA,Pyramid,2.106598514,0.99953884,0.552053195
Battambang,ASIA,Pyramid,1.721925455,0.991168015,0.884355492
Batticaloa,ASIA,Pyramid,1.097466925,0.995056715,0.786104072
Battle Creek,NORTH AMERICA,Pyramid,3.121609085,0.997788479,0.82544654
Batu Pahat,ASIA,Pyramid,1.203609216,0.912540831,1.379782797
Batumi,ASIA,Pyramid,1.457730645,0.979775034,1.804976054
Baturite,SOUTH AMERICA,Pyramid,1.429938444,0.955857499,1.012154111
Baubau,AUSTRALIA,Hourglass,-0.377632317,0,2.68080977
Bauchi,AFRICA,Hourglass,0.686829556,0,1.823766987
Bauru,SOUTH AMERICA,Hourglass,0.728807283,0,1.826773675
Bavaro,SOUTH AMERICA,Pyramid,1.10990942,0.991028219,1.06509422
Bawku,AFRICA,Hourglass,0.482824081,0,1.256516512
Bay City,NORTH AMERICA,Pyramid,1.592020969,0.784241924,0.687095771
Bayamo,NORTH AMERICA,Hourglass,1.416886784,1.75E-06,0.726093063
Bayan Obo,ASIA,Pyramid,1.560803223,0.775907861,0.9851328
Baydhabo,AFRICA,Hourglass,0.053498904,0,1.52500003
Bayghanin,ASIA,Pyramid,0.645498746,0.890577452,1.159775727
Baytown,NORTH AMERICA,Pyramid,3.169921838,0.995047679,0.952790653
Beaufort,NORTH AMERICA,Pyramid,3.188172049,0.960888841,0.30342825
Beaufort West,AFRICA,Diamond,0.397159917,0.041400281,1.331455108
Beaumont,NORTH AMERICA,Hourglass,1.687892994,5.07E-05,1.296326425
Beaver Falls,NORTH AMERICA,Pyramid,3.580413827,0.153100666,0.578352195
Bechar,AFRICA,Hourglass,1.350770218,0,0.932079172
Beckley,NORTH AMERICA,Pyramid,1.767693068,1,0.642664464
Beer Sheva,ASIA,Hourglass,0.994016655,0,2.318358597
Beeville,NORTH AMERICA,Hourglass,0.828593895,4.82E-06,0.821728204
Behbehan,ASIA,Hourglass,0.182481263,0,1.780662238
Beian,ASIA,Pyramid,2.491573595,0.70119678,0.987542238
Beihai,ASIA,Pyramid,2.237210146,0.012799551,0.934566688
Beipiao,ASIA,Pyramid,2.385392226,0.967605223,1.224890839
Beira,AFRICA,Hourglass,0.823849051,0,1.516597477
Beirut,ASIA,Pyramid,1.886888886,0.057472559,1.885939216
Beitbridge,AFRICA,Pyramid,0.815334876,0.968163182,1.101443852
Beja,AFRICA,Pyramid,1.3219804,0.615078502,1.137375034
Bejaia,AFRICA,Pyramid,2.952647101,0.002544016,0.585078424
Bekasi,ASIA,Hourglass,2.310779786,0,0.806149331
Bekiy,AFRICA,Pyramid,1.830484188,0.994941477,0.542216109
Belabo,AFRICA,Diamond,0.301171217,0.038283023,2.203783617
Belaya Kalitva,EUROPE,Pyramid,2.352922603,0.032552401,0.861488679
Belebey,EUROPE,Hourglass,0.437336378,0,1.545620855
Beledweyne,AFRICA,Inverse Pyramid,-0.622328942,0.006040257,2.0377121
Belem,SOUTH AMERICA,Hourglass,0.48208653,0,2.252533332
Belen,SOUTH AMERICA,Pyramid,0.976816794,0.99146377,0.921856709
Belfast,EUROPE,Pyramid,1.698365167,0.429520789,1.319604176
Belgaum,ASIA,Pyramid,2.841582877,0.00450624,0.425354861
Belgorod,EUROPE,Pyramid,1.629115991,0.855278398,2.067184651
Belgrade,EUROPE,Pyramid,1.439843746,0.014501062,1.737398757
Belize City,NORTH AMERICA,Hourglass,0.010282091,0,1.531737163
Bell Ville,SOUTH AMERICA,Hourglass,0.397906862,0,2.119006767
Bella Union,SOUTH AMERICA,Pyramid,0.691660677,0.00108436,1.080193592
Bella Vista,SOUTH AMERICA,Pyramid,1.120954705,0.991364561,0.758722839
Bellary,ASIA,Pyramid,3.040391733,0.342123171,0.347532452
Belleville1,NORTH AMERICA,Pyramid,2.114836349,0.902324747,0.797235677
Belleville2,NORTH AMERICA,Pyramid,2.134772849,0.632141162,0.902321089
Bellingham,NORTH AMERICA,Pyramid,1.425594606,0.38616332,1.391202737
Bello,SOUTH AMERICA,Hourglass,0.83965982,0,2.81428345
Belmopan,NORTH AMERICA,Diamond,0.444400992,0.974219269,1.259429681
Belo Horizonte,SOUTH AMERICA,Hourglass,0.678448757,0,3.241221305
Belogorsk,ASIA,Pyramid,1.30803086,0.998313424,1.304090108
Bemidji,NORTH AMERICA,Pyramid,2.372620938,0.992354032,0.954649278
Ben Gardane,AFRICA,Diamond,0.340538693,0.67346094,1.286952608
Bend,NORTH AMERICA,Pyramid,0.827349822,0.034674263,1.587672993
Bendigo,AUSTRALIA,Hourglass,0.458926401,0,1.897710523
Benevento,EUROPE,Pyramid,2.327475746,0.995584114,1.013635416
Bengbu,ASIA,Hourglass,4.523189848,0,0.439371044
Bengkulu,ASIA,Hourglass,0.563942291,0,1.475603883
Beni,AFRICA,Hourglass,1.872861292,0,0.688205682
Beni Mazar,AFRICA,Pyramid,2.574110489,0.001332905,0.530567566
Beni Ounif,AFRICA,Pyramid,1.067931741,0.991960562,0.914387915
Beni Suef,AFRICA,Pyramid,2.248271355,0.006597285,0.806224587
Benin City,AFRICA,Hourglass,0.23604423,0,3.152616103
Benoni,AFRICA,Hourglass,0.810353854,0,2.10974091
Bento Goncalves,SOUTH AMERICA,Pyramid,1.14698045,0.253063327,1.95928997
Benton Harbor,NORTH AMERICA,Pyramid,1.8962684,0.991026465,0.675492952
Benxi,ASIA,Pyramid,2.460916158,0.248225829,2.07584354
Berber,AFRICA,Pyramid,1.3494433,0.902847566,0.616237794
Berbera,AFRICA,Hourglass,0.650364722,7.99E-05,1.186246177
Berberati,AFRICA,Pyramid,1.625620383,0.183452308,0.667929561
Berdyansk,EUROPE,Hourglass,1.27731246,0,2.553678722
Berekum,AFRICA,Hourglass,-0.121302893,0,2.048647849
Berezniki,EUROPE,Pyramid,2.553147767,0.064064339,1.164239505
Bergamo,EUROPE,Hourglass,1.744392167,0.000125229,1.351102654
Bergen,EUROPE,Pyramid,2.910797483,0.77088124,0.615598853
Berkeley,NORTH AMERICA,Hourglass,1.103649883,0,2.26579218
Berlin,EUROPE,Hourglass,2.023471401,0,1.560365086
Bermejo,SOUTH AMERICA,Hourglass,0.189346541,0,1.86427989
Bern,EUROPE,Pyramid,1.845522329,0.974199892,1.345933567
Berri,AUSTRALIA,Hourglass,0.179918174,1.02E-06,1.519998168
Bertoua,AFRICA,Inverse Pyramid,-0.728636104,0.97176447,2.815822513
Besalampy,AFRICA,Pyramid,0.906264971,0.256313833,1.03513145
Besancon,EUROPE,Pyramid,1.541472474,0.997389922,1.222848854
Betanzos,SOUTH AMERICA,Pyramid,1.522519837,0.916343055,0.721578536
Bethal,AFRICA,Pyramid,1.292241868,0.004249861,0.788653919
Bethanie,AFRICA,Pyramid,3.657989694,0.999886798,0.070093937
Bethel,NORTH AMERICA,Pyramid,3.703564547,1,0.029602646
Bethlehem,AFRICA,Pyramid,0.839983205,0.006614123,1.32100502
Bezhetsk,EUROPE,Pyramid,2.690404835,1,0.561670752
Beziers,EUROPE,Hourglass,0.674795779,0,2.006022715
Bharatpur,ASIA,Hourglass,5.384288123,0,0.188919602
Bhatpara,ASIA,Hourglass,4.997871489,0,0.222702419
Bhavnagar,ASIA,Hourglass,1.942998626,0.000445675,0.855231302
Bhilwara,ASIA,Hourglass,1.495658477,0,0.829868893
Bhisho,AFRICA,Pyramid,1.905048887,0.27483207,0.598054402
Bhiwandi,ASIA,Pyramid,3.585150591,0.003499166,0.536220204
Bhiwani,ASIA,Hourglass,6.768568612,0,0.185680066
Bhopal,ASIA,Pyramid,1.563516529,0.035801138,1.171434704
Bhubaneshwar,ASIA,Hourglass,6.280601531,0,0.136957871
Bhusawal,ASIA,Pyramid,4.951763993,0.013953729,0.343241139
Biak,AUSTRALIA,Pyramid,1.903817324,1,0.462097081
Bialystok,EUROPE,Pyramid,1.361064017,0.531810411,1.699677647
Biarritz,EUROPE,Pyramid,2.177711523,0.713611304,1.07137633
Bicheno,AUSTRALIA,Pyramid,2.179650124,0.886369532,0.25979146
Bida,AFRICA,Hourglass,0.532790834,0,1.4408649
Bidar,ASIA,Pyramid,2.793582065,0.234094537,0.315923885
Biel,EUROPE,Pyramid,1.628432946,0.998052532,1.526046797
Bielefeld,EUROPE,Pyramid,2.431098073,0.260739853,1.101646281
Bien Hoa,ASIA,Hourglass,1.311829677,0,1.550288397
Big Spring,NORTH AMERICA,Pyramid,1.237015674,0.990320078,0.833019493
Biggar,NORTH AMERICA,Pyramid,0.786658981,0.009112304,0.578595592
Biharamulo,AFRICA,Pyramid,2.825384179,1,0.308025592
Bijapur,ASIA,Hourglass,0.755578816,7.54E-06,1.345368373
Bijar,ASIA,Hourglass,0.67949162,0.000325473,1.451466632
Bikaner,ASIA,Hourglass,0.295991974,0,2.189136073
Bikin,ASIA,Pyramid,1.764354815,0.997908583,0.740191189
Bila Tserkva,EUROPE,Hourglass,1.492055232,0,1.855830299
Bilaspur,ASIA,Hourglass,3.234661335,1.84E-05,0.379370641
Bilbao,EUROPE,Pyramid,2.151497393,0.31432811,1.500420048
Billings,NORTH AMERICA,Hourglass,1.801254836,0,1.593119096
Biloela,AUSTRALIA,Hourglass,0.204377441,0.00016238,1.690734182
Biloxi,NORTH AMERICA,Pyramid,1.31099693,0.173360041,0.997245617
Biltine,AFRICA,Diamond,0.177930521,0.961245117,1.462418448
Binghamton,NORTH AMERICA,Pyramid,2.103788079,0.532001682,0.886982176
Binjai,ASIA,Pyramid,3.55482793,0.004666056,0.280334534
Bintulu,ASIA,Pyramid,3.380874484,1,1.064996185
Birak,AFRICA,Pyramid,0.94442121,0.99616894,0.833383643
Birao,AFRICA,Pyramid,0.85523705,0.500193434,0.89888982
Biratnagar,ASIA,Hourglass,7.615382476,0,0.094454002
Birganj,ASIA,Hourglass,8.765057067,0,0.088461655
Birjand,ASIA,Hourglass,0.380224715,0,1.765048436
Birmingham1,NORTH AMERICA,Pyramid,2.946628454,0.245789709,1.122637261
Birmingham2,EUROPE,Hourglass,1.206737369,0,1.688832217
Birni Nkonni,AFRICA,Hourglass,1.139873975,0,0.897622191
Birnin Kebbi,AFRICA,Hourglass,0.331280119,0,1.583771789
Birobidzhan,ASIA,Pyramid,2.660691952,0.8554596,0.629007751
Birsk,EUROPE,Hourglass,0.752437125,1.92E-05,1.08261714
Biryusinsk,ASIA,Pyramid,2.637445754,0.99360552,0.183590414
Bishkek,ASIA,Hourglass,1.084259308,0,2.425934731
Bishop,NORTH AMERICA,Pyramid,0.898724599,0.057816027,0.886812718
Biskra,AFRICA,Pyramid,1.028724395,0.198386803,1.577879846
Bismarck,NORTH AMERICA,Hourglass,1.137065729,0,1.444508298
Bissau,AFRICA,Hourglass,0.195471961,0,1.851846218
Bitam,AFRICA,Pyramid,2.840959323,1,0.392522527
Bitola,EUROPE,Pyramid,0.828723733,0.996316287,1.181592159
Biu,AFRICA,Hourglass,0.266692687,0,1.857102963
Biysk,ASIA,Hourglass,2.184812823,0,1.574506724
Bizerte,AFRICA,Hourglass,0.942424693,0,1.301453312
Blackpool,EUROPE,Hourglass,1.017597101,0,1.449308324
Blacksburg,NORTH AMERICA,Pyramid,2.60419497,0.995787708,0.858789124
Blagodarnyy,EUROPE,Hourglass,-0.074276049,0,1.696239675
Blagoveshchensk,ASIA,Hourglass,1.318140936,9.06E-06,2.55995238
Blantyre,AFRICA,Hourglass,6.065978605,0,0.160925334
Blenheim,AUSTRALIA,Hourglass,0.338420939,0,1.30476997
Blitar,ASIA,Hourglass,3.72488297,0,0.288967019
Bloemfontein,AFRICA,Hourglass,0.834781099,0,2.023421543
Bloemhof,AFRICA,Pyramid,0.912150614,0.670224398,0.783575346
Bloomington1,NORTH AMERICA,Pyramid,2.184667996,0.990564922,1.322018284
Bloomington2,NORTH AMERICA,Hourglass,2.274409975,0,1.353759393
Bluefields,SOUTH AMERICA,Diamond,0.476599983,0.005757823,1.456890838
Blumenau,SOUTH AMERICA,Pyramid,1.348636048,0.96783319,1.466361029
Bo,AFRICA,Diamond,0.277205046,0.30437492,2.139668589
Boa Vista,SOUTH AMERICA,Hourglass,0.144864702,0,1.24694109
Boaco,SOUTH AMERICA,Pyramid,1.903007548,0.452824516,1.219422591
Bobo Dioulasso,AFRICA,Hourglass,-0.475782564,0,2.408602689
Bocaiuva,SOUTH AMERICA,Hourglass,0.204666064,0,1.838906673
Bocas del Toro,SOUTH AMERICA,Pyramid,1.465267661,0.882747216,0.800564473
Bodo,EUROPE,Pyramid,2.007084442,0.918201079,0.536675808
Boende,AFRICA,Pyramid,15.28921334,1,8.16E-05
Bogor,ASIA,Hourglass,2.32792772,2.33E-06,0.959836208
Bogoroditsk,EUROPE,Pyramid,1.686013027,0.993892615,0.868638645
Bogota,SOUTH AMERICA,Hourglass,0.740061554,0,2.70578435
Bogotol,ASIA,Pyramid,13.82513466,0.822043262,0.216113754
Bogue,AFRICA,Pyramid,1.89812844,0.998525758,0.591346432
Boise,NORTH AMERICA,Hourglass,2.040929609,0,1.713753376
Bojnurd,ASIA,Hourglass,0.620544996,0,1.412686406
Boke,AFRICA,Pyramid,0.874313982,0.010779707,1.138620167
Bol,AFRICA,Pyramid,1.403196165,0.726371248,0.839411592
Bolama,AFRICA,Pyramid,3.686259933,1,0.186482529
Bolgatanga,AFRICA,Pyramid,0.564709347,0.817807571,1.803990918
Boli,ASIA,Hourglass,1.209271598,0,2.056757078
Bollnas,EUROPE,Pyramid,4.029436073,0.237390568,0.162779753
Bolobo,AFRICA,Hourglass,-0.156113664,0,1.696271989
Bologna,EUROPE,Pyramid,1.846470894,0.011492938,1.098018838
Bologoye,EUROPE,Pyramid,4.424242904,0.797809739,0.180036642
Bolu,ASIA,Pyramid,2.538063731,0.80661877,0.58850931
Bolzano,EUROPE,Pyramid,1.557248576,0.998433266,1.523356693
Boma,AFRICA,Diamond,-0.091489545,0.966312345,4.399580337
Bondo,AFRICA,Pyramid,1.950141408,0.420898303,0.93891198
Bondoukou,AFRICA,Diamond,-0.201195297,0.001743863,2.149029725
Bongandanga,AFRICA,Pyramid,5.14746245,1,0.017573784
Bongaree,AUSTRALIA,Hourglass,-0.096530307,0,1.696509631
Bongor,AFRICA,Diamond,0.357354882,0.058966454,1.538829628
Bonn,EUROPE,Pyramid,1.502077935,0.042561545,1.237349151
Boorama,AFRICA,Hourglass,1.927133506,0.000420746,0.598014805
Boosaaso,AFRICA,Hourglass,-1.073498584,0,2.575493262
Boras,EUROPE,Pyramid,2.842887956,0.952965763,0.743152386
Bordeaux,EUROPE,Pyramid,1.583081529,0.094792666,1.568338628
Bordertown,AUSTRALIA,Pyramid,0.674338128,0.494883607,1.122338959
Borisoglebsk,EUROPE,Hourglass,0.800301694,0,1.460648031
Borlange,EUROPE,Pyramid,5.935797263,0.074223607,0.408548193
Borovichi,EUROPE,Pyramid,1.886739281,0.994131901,0.661397655
Borzya,ASIA,Pyramid,0.867119094,0.065626127,0.995678796
Bose,ASIA,Pyramid,2.522901261,0.994319751,1.193135498
Bosobolo,AFRICA,Pyramid,2.495145631,0.974739165,0.361749311
Bossangoa,AFRICA,Pyramid,1.643206477,1,0.484641729
Bossembele,AFRICA,Pyramid,1.294207488,0.995120248,0.870940237
Boston,NORTH AMERICA,Hourglass,2.726631183,0,0.97517376
Botosani,EUROPE,Hourglass,1.15894265,0.000765095,1.099411914
Botucatu,SOUTH AMERICA,Hourglass,0.558450925,0,1.921460874
Bouake,AFRICA,Hourglass,0.294501458,0,2.109857278
Bouar,AFRICA,Pyramid,1.25229834,0.022955236,1.027491316
Bougouni,AFRICA,Hourglass,-0.243579705,0,1.637665077
Bouira,AFRICA,Pyramid,3.922023658,0.757474862,0.343942509
Boulder,NORTH AMERICA,Hourglass,1.192880685,0,1.801875375
Boulder City,NORTH AMERICA,Pyramid,0.803249225,1,0.956587412
Bourges,EUROPE,Pyramid,1.665737321,0.995729316,1.487181593
Bournemouth,EUROPE,Hourglass,1.121477356,0,1.324374991
Boutilimit,AFRICA,Hourglass,-0.066699398,0,1.432500053
Bowling Green1,NORTH AMERICA,Pyramid,1.721754511,0.117354916,1.156188697
Bowling Green2,NORTH AMERICA,Pyramid,1.911169243,0.998375426,1.193487573
Bozeman,NORTH AMERICA,Pyramid,1.694517774,0.965606362,1.227115216
Bozoum,AFRICA,Pyramid,1.685262586,0.990199062,0.592336545
Bradford,EUROPE,Pyramid,1.438828792,0.007018801,1.176107305
Braga,EUROPE,Hourglass,3.189997565,3.78E-05,0.666871892
Braganca,SOUTH AMERICA,Pyramid,0.937691017,0.814928245,1.032813123
Braganca Paulista,SOUTH AMERICA,Hourglass,0.147276225,0,2.721959822
Brahmapur,ASIA,Hourglass,7.069809646,0,0.100637825
Brainerd,NORTH AMERICA,Pyramid,2.7577695,0.798115441,0.625082406
Brandfort,AFRICA,Diamond,0.492771161,0.166854321,0.955796941
Brandon,NORTH AMERICA,Hourglass,2.228824684,0,1.262407317
Brasilia,SOUTH AMERICA,Hourglass,1.425897697,0,1.640448529
Brasov,EUROPE,Pyramid,1.428016015,0.992869935,1.171265929
Bratislava,EUROPE,Pyramid,1.39771004,0.994447536,1.672171703
Bratsk,ASIA,Pyramid,1.522610961,0.992908197,0.721283976
Braunschweig,EUROPE,Pyramid,1.820249902,0.614943999,1.226999181
Brazzaville,AFRICA,Hourglass,-0.258025209,0,2.686328493
Bredasdorp,AFRICA,Hourglass,-0.269016701,6.04E-06,1.767749656
Bremen,EUROPE,Pyramid,3.06913889,0.041730408,1.332958794
